text_name,errors,,
exam2014/AAl_15_1.txt,1,,
exam2014/AAl_17_1.txt,1,,
exam2014/AAl_1_2.txt,1,,
exam2014/AAl_22_2.txt,1,,4
exam2014/AAl_28_2.txt,1,,
exam2014/AAl_35_1.txt,1,,
exam2014/AAl_3_1.txt,1,,
exam2014/AAl_5_2.txt,1,,
exam2014/AAl_6_1.txt,1,,
exam2014/AAl_8_1.txt,1,,
exam2014/ADe_11_2.txt,1,,
exam2014/ADe_12_2.txt,1,,
exam2014/ADe_6_1.txt,1,,
exam2014/AMe_13_2.txt,1,,
exam2014/AMe_1_2.txt,1,,
exam2014/AMe_21_1.txt,1,,
exam2014/AMe_25_1.txt,1,,
exam2014/ASt_18_1.txt,1,,
exam2014/ASt_18_2.txt,1,,
exam2014/ASt_21_2.txt,1,,
exam2014/ASt_24_2.txt,1,,
exam2014/ASt_27_1.txt,1,,
exam2014/ASt_27_2.txt,1,,
exam2014/ASt_30_1.txt,1,,
exam2014/DAr_12_2.txt,1,,
exam2014/DAr_13_1.txt,1,,
exam2014/DAr_15_2.txt,1,,
exam2014/DAr_1_1.txt,1,,
exam2014/DAr_22_1.txt,1,,
exam2014/DAr_23_1.txt,1,,
exam2014/DAr_23_2.txt,1,,
exam2014/DAr_25_1.txt,1,,
exam2014/DAr_27_1.txt,1,,
exam2014/DAr_27_2.txt,1,,
exam2014/DAr_28_1.txt,1,,
exam2014/DAr_30_2.txt,1,,
exam2014/DAr_34_2.txt,1,,
exam2014/DAr_36_1.txt,1,,
exam2014/DAr_37_2.txt,1,,
exam2014/DAr_38_2.txt,1,,
exam2014/DAr_42_2.txt,1,,
exam2014/DAr_7_2(full).txt,1,,
exam2014/DAr_8_1.txt,1,,
exam2014/DZu_13_2.txt,1,,
exam2014/DZu_14_1.txt,1,,
exam2014/DZu_15_1.txt,1,,
exam2014/DZu_17_1.txt,1,,
exam2014/DZu_17_2.txt,1,,
exam2014/DZu_19_1.txt,1,,
exam2014/DZu_1_2.txt,1,,
exam2014/DZu_21_1.txt,1,,
exam2014/DZu_22_1.txt,1,,
exam2014/DZu_22_2.txt,1,,
exam2014/DZu_23_1.txt,1,,
exam2014/DZu_26_2.txt,1,,
exam2014/DZu_27_1.txt,1,,
exam2014/DZu_28_1.txt,1,,
exam2014/DZu_28_2.txt,1,,
exam2014/DZu_2_1.txt,1,,
exam2014/DZu_31_1.txt,1,,
exam2014/DZu_32_2.txt,1,,
exam2014/DZu_34_1.txt,1,,
exam2014/DZu_35_1.txt,1,,
exam2014/DZu_37_2.txt,1,,
exam2014/DZu_5_1.txt,1,,
exam2014/DZu_5_2.txt,1,,
exam2014/DZu_6_1.txt,1,,
exam2014/EEm_10_1.txt,1,,
exam2014/EEm_14_1.txt,1,,
exam2014/EEm_23_1.txt,1,,
exam2014/EEm_33_1.txt,1,,
exam2014/EEm_3_2.txt,1,,
exam2014/EEm_4_2.txt,1,,
exam2014/EPa_22_1.txt,1,,
exam2014/EPa_28_1.txt,1,,
exam2014/EPa_32_1.txt,1,,
exam2014/EPa_34_2.txt,1,,
exam2014/EPa_36_1.txt,1,,
exam2014/EPa_3_1.txt,1,,
exam2014/EPa_40_2.txt,1,,
exam2014/EPa_42_1.txt,1,,
exam2014/EPa_45_1.txt,1,,
exam2014/EPa_57_2.txt,1,,
exam2014/EPa_58_1.txt,1,,
exam2014/EPa_58_2.txt,1,,
exam2014/EPa_63_2.txt,1,,
exam2014/EPa_69_1.txt,1,,
exam2014/EPa_6_1.txt,1,,
exam2014/EPa_77_1.txt,1,,
exam2014/EPa_7_1.txt,1,,
exam2014/ESha_11_1.txt,1,,
exam2014/ESha_11_2.txt,1,,
exam2014/ESha_12_1.txt,1,,
exam2014/ESha_15_2.txt,1,,
exam2014/ESha_18_2.txt,1,,
exam2014/ESha_19_1.txt,1,,
exam2014/ESha_1_1.txt,1,,
exam2014/ESha_23_2.txt,1,,
exam2014/ESha_26_1.txt,1,,
exam2014/ESha_27_2.txt,1,,
exam2014/ESha_28_2.txt,1,,
exam2014/ESha_30_2.txt,1,,
exam2014/ESha_32_1.txt,1,,
exam2014/ESha_32_2.txt,1,,
exam2014/ESha_34_1.txt,1,,
exam2014/ESha_47_1.txt,1,,
exam2014/ESha_48_1.txt,1,,
exam2014/ESha_52_1.txt,1,,
exam2014/ESha_53_2.txt,1,,
exam2014/ESha_54_1.txt,1,,
exam2014/ESha_60_1.txt,1,,
exam2014/ESha_61_2.txt,1,,
exam2014/ESha_62_2.txt,1,,
exam2014/ESha_66_2.txt,1,,
exam2014/ESha_67_2.txt,1,,
exam2014/ESha_9_1.txt,1,,
exam2014/EZa_10_1.txt,1,,
exam2014/EZa_10_2.txt,1,,
exam2014/EZa_41_2.txt,1,,
exam2014/KKo_18_1.txt,1,,
exam2014/KKo_20_2.txt,1,,
exam2014/KKo_2_2.txt,1,,
exam2014/LPo_19_2.txt,1,,
exam2014/MBi_21_1.txt,1,,
exam2014/MBi_21_2.txt,1,,
exam2014/MBi_3_1.txt,1,,
exam2014/MGr_19_1.txt,1,,
exam2014/MGr_21_1.txt,1,,
exam2014/MGr_22_1.txt,1,,
exam2014/MGr_2_2.txt,1,,
exam2014/MGr_3_2.txt,1,,
exam2014/MGr_9_2.txt,1,,
exam2014/MTsy_10_2.txt,1,,
exam2014/MTsy_11_1.txt,1,,
exam2014/MTsy_13_2.txt,1,,
exam2014/MTsy_14_2.txt,1,,
exam2014/MTsy_15_2.txt,1,,
exam2014/MTsy_16_1.txt,1,,
exam2014/MTsy_16_2.txt,1,,
exam2014/MTsy_18_1.txt,1,,
exam2014/MTsy_19_2.txt,1,,
exam2014/MTsy_20_2.txt,1,,
exam2014/MTsy_24_2.txt,1,,
exam2014/MTsy_26_2.txt,1,,
exam2014/MTsy_29_2.txt,1,,
exam2014/MTsy_38_2.txt,1,,
exam2014/MTsy_39_2.txt,1,,
exam2014/MTsy_9_2.txt,1,,
exam2014/TSha_11_1.txt,1,,
exam2014/TSha_19_2.txt,1,,
exam2014/TSha_22_1.txt,1,,
exam2014/TSha_3_2.txt,1,,
exam2014/VKo_19_1.txt,1,,
exam2014/VKo_28_1.txt,1,,
exam2014/VKo_28_2.txt,1,,
exam2014/VKo_3_2.txt,1,,
exam2014/VKo_6_1.txt,1,,
exam2014/VKo_8_1.txt,1,,
exam2014/VPe_15_2.txt,1,,
exam2014/VPe_16_2.txt,1,,
exam2014/VPe_17_1.txt,1,,
exam2014/VPe_21_2.txt,1,,
exam2014/VPe_24_2.txt,1,,
exam2014/VPe_25_2.txt,1,,
exam2014/VPe_28_1.txt,1,,
exam2014/VPe_29_1.txt,1,,
exam2014/VPe_29_2.txt,1,,
exam2014/VPe_31_2.txt,1,,
exam2014/VPe_39_1.txt,1,,
exam2014/VPe_46_2.txt,1,,
exam2014/ZEv_1_2.txt,1,,
exam2014/ZEv_25_2.txt,1,,
exam2014/ZEv_31_2.txt,1,,
exam2014/ZEv_35_2.txt,1,,
exam2014/ZEv_5_2.txt,1,,
exam2015/KT_16_2.txt,1,,
exam2015/KT_1_2.txt,1,,
exam2015/KT_9_1.txt,1,,
exam2016/EKu_131_2.txt,1,,
exam2016/EKu_132_1.txt,1,,
exam2016/EKu_143_1.txt,1,,
exam2016/EKu_147_1.txt,1,,
exam2016/EKu_150_1.txt,1,,
exam2016/EKu_150_2.txt,1,,
exam2016/EKu_159_2.txt,1,,
exam2016/EKu_172_1.txt,1,,
exam2016/EKu_172_2.txt,1,,
exam2016/EKu_181_1.txt,1,,
exam2016/EKu_185_1.txt,1,,
exam2016/EKu_185_2.txt,1,,
exam2016/EKu_20_2.txt,1,,
exam2016/EKu_25_1.txt,1,,
exam2016/EKu_26_1.txt,1,,
exam2016/EKu_26_2.txt,1,,
exam2016/EKu_30_2.txt,1,,
exam2016/EKu_33_1.txt,1,,
exam2016/EKu_36_1.txt,1,,
exam2016/EKu_37_1.txt,1,,
exam2016/EKu_37_2.txt,1,,
exam2016/EKu_39_2.txt,1,,
exam2016/EKu_40_1.txt,1,,
exam2016/EKu_42_1.txt,1,,
exam2016/EKu_43_2.txt,1,,
exam2016/EKu_45_1.txt,1,,
exam2016/EKu_4_2.txt,1,,
exam2016/EKu_53_2.txt,1,,
exam2016/EKu_54_2.txt,1,,
exam2016/EKu_60_2.txt,1,,
exam2016/EKu_64_2.txt,1,,
exam2016/EKu_66_1.txt,1,,
exam2016/EKu_72_2.txt,1,,
exam2016/EKu_7_1.txt,1,,
exam2016/EKu_80_1.txt,1,,
exam2016/EKu_80_2.txt,1,,
exam2016/EKu_82_2.txt,1,,
exam2016/EKu_83_1.txt,1,,
exam2016/EKu_86_1.txt,1,,
exam2016/EKu_86_2.txt,1,,
exam2016/EKu_9_1.txt,1,,
exam2016/JSl_103_2.txt,1,,
exam2016/JSl_104_2.txt,1,,
exam2016/JSl_105_1.txt,1,,
exam2016/JSl_109_2.txt,1,,
exam2016/JSl_114_2.txt,1,,
exam2016/JSl_115_1.txt,1,,
exam2016/JSl_121_2.txt,1,,
exam2016/JSl_122_1.txt,1,,
exam2016/JSl_123_2.txt,1,,
exam2016/JSl_124_1.txt,1,,
exam2016/JSl_125_1.txt,1,,
exam2016/JSl_125_2.txt,1,,
exam2016/JSl_126_1.txt,1,,
exam2016/JSl_126_2.txt,1,,
exam2016/JSl_128_1.txt,1,,
exam2016/JSl_128_2.txt,1,,
exam2016/JSl_129_1.txt,1,,
exam2016/JSl_133_1.txt,1,,
exam2016/JSl_13_2.txt,1,,
exam2016/JSl_140_1.txt,1,,
exam2016/JSl_146_1.txt,1,,
exam2016/JSl_147_1.txt,1,,
exam2016/JSl_149_2.txt,1,,
exam2016/JSl_14_1.txt,1,,
exam2016/JSl_151_2.txt,1,,
exam2016/JSl_152_1.txt,1,,
exam2016/JSl_152_2.txt,1,,
exam2016/JSl_155_2.txt,1,,
exam2016/JSl_160_1.txt,1,,
exam2016/JSl_160_2.txt,1,,
exam2016/JSl_162_2.txt,1,,
exam2016/JSl_166_1.txt,1,,
exam2016/JSl_16_1.txt,1,,
exam2016/JSl_19_1.txt,1,,
exam2016/JSl_1_1.txt,1,,
exam2016/JSl_20_2.txt,1,,
exam2016/JSl_22_1.txt,1,,
exam2016/JSl_24_1.txt,1,,
exam2016/JSl_25_1.txt,1,,
exam2016/JSl_26_1.txt,1,,
exam2016/JSl_27_1.txt,1,,
exam2016/JSl_29_1.txt,1,,
exam2016/JSl_31_1.txt,1,,
exam2016/JSl_37_1.txt,1,,
exam2016/JSl_38_1.txt,1,,
exam2016/JSl_38_2.txt,1,,
exam2016/JSl_3_1.txt,1,,
exam2016/JSl_42_1.txt,1,,
exam2016/JSl_43_1.txt,1,,
exam2016/JSl_45_1.txt,1,,
exam2016/JSl_45_2.txt,1,,
exam2016/JSl_46_2.txt,1,,
exam2016/JSl_47_2.txt,1,,
exam2016/JSl_50_2.txt,1,,
exam2016/JSl_54_2.txt,1,,
exam2016/JSl_55_2.txt,1,,
exam2016/JSl_56_1.txt,1,,
exam2016/JSl_56_2.txt,1,,
exam2016/JSl_57_2.txt,1,,
exam2016/JSl_59_1.txt,1,,
exam2016/JSl_61_2.txt,1,,
exam2016/JSl_62_1.txt,1,,
exam2016/JSl_66_2.txt,1,,
exam2016/JSl_6_2.txt,1,,
exam2016/JSl_72_2.txt,1,,
exam2016/JSl_73_1.txt,1,,
exam2016/JSl_73_2.txt,1,,
exam2016/JSl_74_2.txt,1,,
exam2016/JSl_77_2.txt,1,,
exam2016/JSl_81_1.txt,1,,
exam2016/JSl_81_2.txt,1,,
exam2016/JSl_85_1.txt,1,,
exam2016/JSl_85_2.txt,1,,
exam2016/JSl_87_1.txt,1,,
exam2016/JSl_88_1.txt,1,,
exam2016/JSl_8_1.txt,1,,
exam2016/JSl_96_2.txt,1,,
exam2016/JSl_97_1.txt,1,,
exam2016/JSl_97_2.txt,1,,
exam2016/JSl_98_2.txt,1,,
exam2016/JSl_99_1.txt,1,,
exam2016/JSl_9_1.txt,1,,
exam2016/MTsy_10_2.txt,1,,
exam2016/MTsy_18_2.txt,1,,
exam2016/MTsy_27_2.txt,1,,
exam2016/MTsy_29_2.txt,1,,
exam2016/MTsy_34_1.txt,1,,
exam2016/MTsy_36_2.txt,1,,
exam2016/MTsy_37_2.txt,1,,
exam2016/MTsy_38_2.txt,1,,
exam2016/MTsy_3_2.txt,1,,
exam2016/MTsy_42_2.txt,1,,
exam2016/MTsy_47_2.txt,1,,
exam2016/MTsy_4_2.txt,1,,
exam2016/NMa_24_2.txt,1,,
exam2016/NMa_3_1.txt,1,,
exam2016/NMa_3_2.txt,1,,
exam2016/OR_100_1.txt,1,,
exam2016/OR_100_2.txt,1,,
exam2016/OR_104_1.txt,1,,
exam2016/OR_104_2.txt,1,,
exam2016/OR_105_2.txt,1,,
exam2016/OR_107_2.txt,1,,
exam2016/OR_114_2.txt,1,,
exam2016/OR_116_2.txt,1,,
exam2016/OR_119_2.txt,1,,
exam2016/OR_11_1.txt,1,,
exam2016/OR_123_2.txt,1,,
exam2016/OR_125_1.txt,1,,
exam2016/OR_127_2.txt,1,,
exam2016/OR_19_2.txt,1,,
exam2016/OR_1_2.txt,1,,
exam2016/OR_22_2.txt,1,,
exam2016/OR_23_1.txt,1,,
exam2016/OR_31_1.txt,1,,
exam2016/OR_31_2.txt,1,,
exam2016/OR_32_2.txt,1,,
exam2016/OR_33_2.txt,1,,
exam2016/OR_40_2.txt,1,,
exam2016/OR_42_2.txt,1,,
exam2016/OR_44_1.txt,1,,
exam2016/OR_47_2.txt,1,,
exam2016/OR_53_1.txt,1,,
exam2016/OR_57_2.txt,1,,
exam2016/OR_5_2.txt,1,,
exam2016/OR_63_2.txt,1,,
exam2016/OR_64_2.txt,1,,
exam2016/OR_65_2.txt,1,,
exam2016/OR_67_1.txt,1,,
exam2016/OR_68_2.txt,1,,
exam2016/OR_71_2.txt,1,,
exam2016/OR_74_1.txt,1,,
exam2016/OR_75_1.txt,1,,
exam2016/OR_75_2.txt,1,,
exam2016/OR_81_2.txt,1,,
exam2016/OR_86_2.txt,1,,
exam2016/OR_89_1.txt,1,,
exam2016/OR_90_2.txt,1,,
exam2016/OR_94_1.txt,1,,
exam2016/OR_94_2.txt,1,,
exam2016/OR_96_1.txt,1,,
exam2016/OR_96_2.txt,1,,
exam2016/OR_97_1.txt,1,,
exam2016/OR_98_1.txt,1,,
exam2016/OR_99_1.txt,1,,
exam2016/OR_9_1.txt,1,,
exam2016/ZEv_13_2.txt,1,,
exam2016/ZEv_16_1.txt,1,,
exam2016/ZEv_18_2.txt,1,,
exam2016/ZEv_19_2.txt,1,,
exam2016/ZEv_20_2.txt,1,,
exam2016/ZEv_23_2.txt,1,,
exam2016/ZEv_31_1.txt,1,,
exam2016/ZEv_34_1.txt,1,,
exam2016/ZEv_38_2.txt,1,,
exam2016/ZEv_44_1.txt,1,,
exam2016/ZEv_45_1.txt,1,,
exam2016/ZEv_46_2.txt,1,,
exam2017/ABl_11_2.txt,1,,
exam2017/ABl_16_2.txt,1,,
exam2017/ABl_18_1.txt,1,,
exam2017/ABl_18_2.txt,1,,
exam2017/ABl_24_2.txt,1,,
exam2017/ABl_31_2.txt,1,,
exam2017/ABl_38_2.txt,1,,
exam2017/AKo_2_2.txt,1,,
exam2017/DOv_12_2.txt,1,,
exam2017/DOv_13_1.txt,1,,
exam2017/DOv_14_2.txt,1,,
exam2017/DOv_16_2.txt,1,,
exam2017/DOv_17_2.txt,1,,
exam2017/DOv_22_1.txt,1,,
exam2017/DOv_22_2.txt,1,,
exam2017/DOv_24_2.txt,1,,
exam2017/DOv_29_1.txt,1,,
exam2017/DOv_6_2.txt,1,,
exam2017/DPe_12_1.txt,1,,
exam2017/DPe_18_2.txt,1,,
exam2017/DPe_27_1.txt,1,,
exam2017/DPe_28_1.txt,1,,
exam2017/DPe_2_2.txt,1,,
exam2017/DPe_30_2.txt,1,,
exam2017/DPe_34_2.txt,1,,
exam2017/DPe_3_2.txt,1,,
exam2017/DPe_40_1.txt,1,,
exam2017/DPe_40_2.txt,1,,
exam2017/DPe_42_2.txt,1,,
exam2017/DPe_43_2.txt,1,,
exam2017/DPe_47_2.txt,1,,
exam2017/DPe_49_2.txt,1,,
exam2017/DPe_50_2.txt,1,,
exam2017/DPe_53_1.txt,1,,
exam2017/DPe_56_2.txt,1,,
exam2017/DPe_57_2.txt,1,,
exam2017/DPe_61_2.txt,1,,
exam2017/DPe_62_2.txt,1,,
exam2017/DPe_65_2.txt,1,,
exam2017/DPe_66_1.txt,1,,
exam2017/DPe_67_1.txt,1,,
exam2017/DPe_67_2.txt,1,,
exam2017/DPe_68_1.txt,1,,
exam2017/DPe_68_2.txt,1,,
exam2017/DPe_69_2.txt,1,,
exam2017/DPe_70_2.txt,1,,
exam2017/DPe_75_2.txt,1,,
exam2017/DPe_77_1.txt,1,,
exam2017/DPe_78_2.txt,1,,
exam2017/DPe_7_2.txt,1,,
exam2017/DPe_81_1.txt,1,,
exam2017/DPe_82_1.txt,1,,
exam2017/DPe_83_2.txt,1,,
exam2017/EGe_100_1.txt,1,,
exam2017/EGe_104_2.txt,1,,
exam2017/EGe_105_1.txt,1,,
exam2017/EGe_105_2.txt,1,,
exam2017/EGe_107_1.txt,1,,
exam2017/EGe_108_1.txt,1,,
exam2017/EGe_10_2.txt,1,,
exam2017/EGe_112_1.txt,1,,
exam2017/EGe_120_1.txt,1,,
exam2017/EGe_12_1.txt,1,,
exam2017/EGe_130_1.txt,1,,
exam2017/EGe_145_2.txt,1,,
exam2017/EGe_148_1.txt,1,,
exam2017/EGe_148_2.txt,1,,
exam2017/EGe_14_2.txt,1,,
exam2017/EGe_153_1.txt,1,,
exam2017/EGe_15_1.txt,1,,
exam2017/EGe_163_2.txt,1,,
exam2017/EGe_169_1.txt,1,,
exam2017/EGe_16_1.txt,1,,
exam2017/EGe_172_1.txt,1,,
exam2017/EGe_173_1.txt,1,,
exam2017/EGe_179_2.txt,1,,
exam2017/EGe_182_2.txt,1,,
exam2017/EGe_183_1.txt,1,,
exam2017/EGe_184_2.txt,1,,
exam2017/EGe_187_2.txt,1,,
exam2017/EGe_188_1.txt,1,,
exam2017/EGe_18_1.txt,1,,
exam2017/EGe_191_1.txt,1,,
exam2017/EGe_192_2.txt,1,,
exam2017/EGe_194_2.txt,1,,
exam2017/EGe_196_2.txt,1,,
exam2017/EGe_197_1.txt,1,,
exam2017/EGe_198_1.txt,1,,
exam2017/EGe_19_1.txt,1,,
exam2017/EGe_19_2.txt,1,,
exam2017/EGe_203_2.txt,1,,
exam2017/EGe_207_2.txt,1,,
exam2017/EGe_209_2.txt,1,,
exam2017/EGe_20_1.txt,1,,
exam2017/EGe_211_1.txt,1,,
exam2017/EGe_213_1.txt,1,,
exam2017/EGe_215_1.txt,1,,
exam2017/EGe_216_1.txt,1,,
exam2017/EGe_216_2.txt,1,,
exam2017/EGe_217_1.txt,1,,
exam2017/EGe_217_2.txt,1,,
exam2017/EGe_218_1.txt,1,,
exam2017/EGe_219_2.txt,1,,
exam2017/EGe_220_2.txt,1,,
exam2017/EGe_221_2.txt,1,,
exam2017/EGe_222_2.txt,1,,
exam2017/EGe_223_2.txt,1,,
exam2017/EGe_226_2.txt,1,,
exam2017/EGe_227_2.txt,1,,
exam2017/EGe_228_1.txt,1,,
exam2017/EGe_229_2.txt,1,,
exam2017/EGe_22_2.txt,1,,
exam2017/EGe_232_2.txt,1,,
exam2017/EGe_236_1.txt,1,,
exam2017/EGe_236_2.txt,1,,
exam2017/EGe_237_1.txt,1,,
exam2017/EGe_239_2.txt,1,,
exam2017/EGe_23_2.txt,1,,
exam2017/EGe_241_2.txt,1,,
exam2017/EGe_242_2.txt,1,,
exam2017/EGe_243_2.txt,1,,
exam2017/EGe_244_1.txt,1,,
exam2017/EGe_244_2.txt,1,,
exam2017/EGe_245_2.txt,1,,
exam2017/EGe_246_2.txt,1,,
exam2017/EGe_247_2.txt,1,,
exam2017/EGe_250_1.txt,1,,
exam2017/EGe_250_2.txt,1,,
exam2017/EGe_263_2.txt,1,,
exam2017/EGe_265_2.txt,1,,
exam2017/EGe_269_2.txt,1,,
exam2017/EGe_271_2.txt,1,,
exam2017/EGe_272_1.txt,1,,
exam2017/EGe_33_2.txt,1,,
exam2017/EGe_38_1.txt,1,,
exam2017/EGe_55_1.txt,1,,
exam2017/EGe_55_2.txt,1,,
exam2017/EGe_68_1.txt,1,,
exam2017/EGe_71_1.txt,1,,
exam2017/EGe_72_1.txt,1,,
exam2017/EGe_74_1.txt,1,,
exam2017/EGe_75_2.txt,1,,
exam2017/EGe_78_2.txt,1,,
exam2017/EGe_79_2.txt,1,,
exam2017/EGe_82_2.txt,1,,
exam2017/EGe_84_2.txt,1,,
exam2017/EGe_86_2.txt,1,,
exam2017/EGe_88_2.txt,1,,
exam2017/EGe_8_1.txt,1,,
exam2017/EGe_90_1.txt,1,,
exam2017/EGe_93_2.txt,1,,
exam2017/KTR_11_2.txt,1,,
exam2017/KTR_16_1.txt,1,,
exam2017/KTR_5_2.txt,1,,
exam2017/MPa_10_1.txt,1,,
exam2017/MPa_20_1.txt,1,,
exam2017/MPa_32_1.txt,1,,
exam2017/MPa_37_1.txt,1,,
exam2017/MPa_39_1.txt,1,,
exam2017/MPa_54_1.txt,1,,
exam2017/MPa_63_1.txt,1,,
exam2017/MPa_77_1.txt,1,,
exam2017/MPa_79_1.txt,1,,
exam2017/NChe_11_1.txt,1,,
exam2017/NChe_6_1.txt,1,,
exam2017/NMya_11_1.txt,1,,
exam2017/NMya_17_2.txt,1,,
exam2017/NMya_18_1.txt,1,,
exam2017/NMya_19_2.txt,1,,
exam2017/NMya_20_1.txt,1,,
exam2017/NMya_21_1.txt,1,,
exam2017/NMya_21_2.txt,1,,
exam2017/NMya_25_2.txt,1,,
exam2017/NMya_26_2.txt,1,,
exam2017/NMya_27_1.txt,1,,
exam2017/NMya_2_2.txt,1,,
exam2017/NMya_30_2.txt,1,,
exam2017/NMya_33_1.txt,1,,
exam2017/NMya_33_2.txt,1,,
exam2017/NMya_3_2.txt,1,,
exam2017/NMya_4_2.txt,1,,
exam2017/NMya_6_2.txt,1,,
exam2017/NMya_8_1.txt,1,,
exam2017/NMya_9_1.txt,1,,
exam2017/OBy_111_2.txt,1,,
exam2017/OBy_127_2.txt,1,,
exam2017/OBy_131_2.txt,1,,
exam2017/OBy_132_2.txt,1,,
exam2017/OBy_136_1.txt,1,,
exam2017/OBy_136_2.txt,1,,
exam2017/OBy_139_1.txt,1,,
exam2017/OBy_13_1.txt,1,,
exam2017/OBy_13_2.txt,1,,
exam2017/OBy_141_1.txt,1,,
exam2017/OBy_146_1.txt,1,,
exam2017/OBy_14_1.txt,1,,
exam2017/OBy_15_1.txt,1,,
exam2017/OBy_15_2.txt,1,,
exam2017/OBy_166_2.txt,1,,
exam2017/OBy_168_1.txt,1,,
exam2017/OBy_169_2.txt,1,,
exam2017/OBy_16_1.txt,1,,
exam2017/OBy_172_2.txt,1,,
exam2017/OBy_174_1.txt,1,,
exam2017/OBy_174_2.txt,1,,
exam2017/OBy_175_1.txt,1,,
exam2017/OBy_176_2.txt,1,,
exam2017/OBy_177_2.txt,1,,
exam2017/OBy_178_2.txt,1,,
exam2017/OBy_180_2.txt,1,,
exam2017/OBy_182_2.txt,1,,
exam2017/OBy_186_2.txt,1,,
exam2017/OBy_187_2.txt,1,,
exam2017/OBy_188_1.txt,1,,
exam2017/OBy_189_2.txt,1,,
exam2017/OBy_190_2.txt,1,,
exam2017/OBy_192_2.txt,1,,
exam2017/OBy_193_1.txt,1,,
exam2017/OBy_193_2.txt,1,,
exam2017/OBy_196_2.txt,1,,
exam2017/OBy_23_2.txt,1,,
exam2017/OBy_31_2.txt,1,,
exam2017/OBy_47_2.txt,1,,
exam2017/OBy_48_2.txt,1,,
exam2017/OBy_49_2.txt,1,,
exam2017/OBy_4_2.txt,1,,
exam2017/OBy_55_1.txt,1,,
exam2017/OBy_55_2.txt,1,,
exam2017/OBy_58_2.txt,1,,
exam2017/OBy_5_2.txt,1,,
exam2017/OBy_71_1.txt,1,,
exam2017/OBy_73_2.txt,1,,
exam2017/OBy_74_2.txt,1,,
exam2017/OBy_78_2.txt,1,,
exam2017/OBy_79_1.txt,1,,
exam2017/OBy_79_2.txt,1,,
exam2017/OBy_82_2.txt,1,,
exam2017/OBy_84_2.txt,1,,
exam2017/OBy_86_2.txt,1,,
exam2017/OBy_90_2.txt,1,,
exam2017/OBy_95_2.txt,1,,
exam2017/OBy_98_2.txt,1,,
exam2017/OBy_9_2.txt,1,,
exam2017/VSa_104_1.txt,1,,
exam2017/VSa_10_2.txt,1,,
exam2017/VSa_126_1.txt,1,,
exam2017/VSa_12_1.txt,1,,
exam2017/VSa_137_2.txt,1,,
exam2017/VSa_14_1.txt,1,,
exam2017/VSa_19_2.txt,1,,
exam2017/VSa_1_2.txt,1,,
exam2017/VSa_20_2.txt,1,,
exam2017/VSa_21_2.txt,1,,
exam2017/VSa_25_1.txt,1,,
exam2017/VSa_28_1.txt,1,,
exam2017/VSa_30_2.txt,1,,
exam2017/VSa_31_2.txt,1,,
exam2017/VSa_34_1.txt,1,,
exam2017/VSa_34_2.txt,1,,
exam2017/VSa_37_1.txt,1,,
exam2017/VSa_40_2.txt,1,,
exam2017/VSa_42_1.txt,1,,
exam2017/VSa_45_2.txt,1,,
exam2017/VSa_49_1.txt,1,,
exam2017/VSa_50_2.txt,1,,
exam2017/VSa_54_1.txt,1,,
exam2017/VSa_54_2.txt,1,,
exam2017/VSa_57_2.txt,1,,
exam2017/VSa_59_1.txt,1,,
exam2017/VSa_5_2.txt,1,,
exam2017/VSa_63_2.txt,1,,
exam2017/VSa_65_2.txt,1,,
exam2017/VSa_67_2.txt,1,,
exam2017/VSa_6_2.txt,1,,
exam2017/VSa_70_2.txt,1,,
exam2017/VSa_73_2.txt,1,,
exam2017/VSa_77_2.txt,1,,
exam2017/VSa_83_1.txt,1,,
exam2017/VSa_83_2.txt,1,,
exam2017/VSa_86_2.txt,1,,
exam2017/VSa_87_1.txt,1,,
exam2017/VSa_89_1.txt,1,,
exam2017/VSa_8_2.txt,1,,
exam2017/VSa_91_2.txt,1,,
